 Step   rOH   Energy
1215      2.02429460    0.13393767E-01
1216      2.02479460    0.13433813E-01
1217      2.02529460    0.13473917E-01
1218      2.02579460    0.13514079E-01
1219      2.02629460    0.13554299E-01
1220      2.02679460    0.13594578E-01
1221      2.02729460    0.13634914E-01
1222      2.02779460    0.13675308E-01
1223      2.02829460    0.13715760E-01
1224      2.02879460    0.13756270E-01
1225      2.02929460    0.13796837E-01
1226      2.02979460    0.13837462E-01
1227      2.03029460    0.13878143E-01
1228      2.03079460    0.13918882E-01
1229      2.03129460    0.13959678E-01
1230      2.03179460    0.14000530E-01
1231      2.03229460    0.14041440E-01
1232      2.03279460    0.14082405E-01
1233      2.03329460    0.14123428E-01
1234      2.03379460    0.14164507E-01
1235      2.03429460    0.14205642E-01
1236      2.03479460    0.14246833E-01
1237      2.03529460    0.14288080E-01
1238      2.03579460    0.14329383E-01
1239      2.03629460    0.14370742E-01
1240      2.03679460    0.14412156E-01
1241      2.03729460    0.14453626E-01
1242      2.03779460    0.14495151E-01
1243      2.03829460    0.14536732E-01
1244      2.03879460    0.14578367E-01
1245      2.03929460    0.14620058E-01
1246      2.03979460    0.14661804E-01
1247      2.04029460    0.14703604E-01
1248      2.04079460    0.14745460E-01
1249      2.04129460    0.14787369E-01
1250      2.04179460    0.14829334E-01
1251      2.04229460    0.14871352E-01
1252      2.04279460    0.14913425E-01
1253      2.04329460    0.14955552E-01
1254      2.04379460    0.14997733E-01
1255      2.04429460    0.15039967E-01
1256      2.04479460    0.15082256E-01
1257      2.04529460    0.15124598E-01
1258      2.04579460    0.15166993E-01
1259      2.04629460    0.15209442E-01
1260      2.04679460    0.15251944E-01
1261      2.04729460    0.15294500E-01
1262      2.04779460    0.15337108E-01
1263      2.04829460    0.15379769E-01
1264      2.04879460    0.15422483E-01
1265      2.04929460    0.15465250E-01
1266      2.04979460    0.15508069E-01
1267      2.05029460    0.15550941E-01
1268      2.05079460    0.15593865E-01
1269      2.05129460    0.15636842E-01
1270      2.05179460    0.15679870E-01
1271      2.05229460    0.15722951E-01
1272      2.05279460    0.15766083E-01
1273      2.05329460    0.15809267E-01
1274      2.05379460    0.15852503E-01
1275      2.05429460    0.15895790E-01
1276      2.05479460    0.15939129E-01
1277      2.05529460    0.15982519E-01
1278      2.05579460    0.16025960E-01
1279      2.05629460    0.16069453E-01
1280      2.05679460    0.16112996E-01
1281      2.05729460    0.16156590E-01
1282      2.05779460    0.16200235E-01
1283      2.05829460    0.16243931E-01
1284      2.05879460    0.16287677E-01
1285      2.05929460    0.16331473E-01
1286      2.05979460    0.16375320E-01
1287      2.06029460    0.16419217E-01
1288      2.06079460    0.16463164E-01
1289      2.06129460    0.16507161E-01
1290      2.06179460    0.16551208E-01
1291      2.06229460    0.16595305E-01
1292      2.06279460    0.16639451E-01
1293      2.06329460    0.16683647E-01
1294      2.06379460    0.16727892E-01
1295      2.06429460    0.16772187E-01
1296      2.06479460    0.16816530E-01
1297      2.06529460    0.16860923E-01
1298      2.06579460    0.16905365E-01
1299      2.06629460    0.16949855E-01
1300      2.06679460    0.16994395E-01
1301      2.06729460    0.17038983E-01
1302      2.06779460    0.17083619E-01
1303      2.06829460    0.17128304E-01
1304      2.06879460    0.17173038E-01
1305      2.06929460    0.17217819E-01
1306      2.06979460    0.17262649E-01
1307      2.07029460    0.17307526E-01
1308      2.07079460    0.17352452E-01
1309      2.07129460    0.17397425E-01
1310      2.07179460    0.17442446E-01
1311      2.07229460    0.17487514E-01
1312      2.07279460    0.17532630E-01
1313      2.07329460    0.17577793E-01
1314      2.07379460    0.17623004E-01
1315      2.07429460    0.17668261E-01
1316      2.07479460    0.17713566E-01
1317      2.07529460    0.17758917E-01
1318      2.07579460    0.17804316E-01
1319      2.07629460    0.17849761E-01
1320      2.07679460    0.17895252E-01
1321      2.07729460    0.17940790E-01
1322      2.07779460    0.17986375E-01
1323      2.07829460    0.18032006E-01
1324      2.07879460    0.18077682E-01
1325      2.07929460    0.18123405E-01
1326      2.07979460    0.18169174E-01
1327      2.08029460    0.18214989E-01
1328      2.08079460    0.18260850E-01
1329      2.08129460    0.18306756E-01
1330      2.08179460    0.18352708E-01
1331      2.08229460    0.18398705E-01
1332      2.08279460    0.18444748E-01
1333      2.08329460    0.18490835E-01
1334      2.08379460    0.18536968E-01
1335      2.08429460    0.18583146E-01
1336      2.08479460    0.18629369E-01
1337      2.08529460    0.18675637E-01
1338      2.08579460    0.18721949E-01
1339      2.08629460    0.18768306E-01
1340      2.08679460    0.18814708E-01
1341      2.08729460    0.18861154E-01
1342      2.08779460    0.18907644E-01
1343      2.08829460    0.18954178E-01
1344      2.08879460    0.19000757E-01
1345      2.08929460    0.19047379E-01
1346      2.08979460    0.19094046E-01
1347      2.09029460    0.19140756E-01
1348      2.09079460    0.19187510E-01
1349      2.09129460    0.19234307E-01
1350      2.09179460    0.19281148E-01
1351      2.09229460    0.19328033E-01
1352      2.09279460    0.19374960E-01
1353      2.09329460    0.19421931E-01
1354      2.09379460    0.19468945E-01
1355      2.09429460    0.19516002E-01
1356      2.09479460    0.19563102E-01
1357      2.09529460    0.19610244E-01
1358      2.09579460    0.19657430E-01
1359      2.09629460    0.19704657E-01
1360      2.09679460    0.19751928E-01
1361      2.09729460    0.19799241E-01
1362      2.09779460    0.19846596E-01
1363      2.09829460    0.19893993E-01
1364      2.09879460    0.19941432E-01
1365      2.09929460    0.19988913E-01
1366      2.09979460    0.20036437E-01
1367      2.10029460    0.20084002E-01
1368      2.10079460    0.20131608E-01
1369      2.10129460    0.20179257E-01
1370      2.10179460    0.20226946E-01
1371      2.10229460    0.20274677E-01
1372      2.10279460    0.20322450E-01
1373      2.10329460    0.20370264E-01
1374      2.10379460    0.20418118E-01
1375      2.10429460    0.20466014E-01
1376      2.10479460    0.20513951E-01
1377      2.10529460    0.20561929E-01
1378      2.10579460    0.20609947E-01
1379      2.10629460    0.20658006E-01
1380      2.10679460    0.20706105E-01
1381      2.10729460    0.20754245E-01
1382      2.10779460    0.20802425E-01
1383      2.10829460    0.20850646E-01
1384      2.10879460    0.20898906E-01
1385      2.10929460    0.20947207E-01
1386      2.10979460    0.20995547E-01
1387      2.11029460    0.21043928E-01
1388      2.11079460    0.21092348E-01
1389      2.11129460    0.21140808E-01
1390      2.11179460    0.21189307E-01
1391      2.11229460    0.21237846E-01
1392      2.11279460    0.21286424E-01
1393      2.11329460    0.21335042E-01
1394      2.11379460    0.21383699E-01
1395      2.11429460    0.21432395E-01
1396      2.11479460    0.21481129E-01
1397      2.11529460    0.21529903E-01
1398      2.11579460    0.21578716E-01
1399      2.11629460    0.21627567E-01
1400      2.11679460    0.21676457E-01
1401      2.11729460    0.21725386E-01
1402      2.11779460    0.21774353E-01
1403      2.11829460    0.21823358E-01
1404      2.11879460    0.21872401E-01
1405      2.11929460    0.21921483E-01
1406      2.11979460    0.21970603E-01
1407      2.12029460    0.22019761E-01
1408      2.12079460    0.22068956E-01
1409      2.12129460    0.22118190E-01
1410      2.12179460    0.22167461E-01
1411      2.12229460    0.22216770E-01
1412      2.12279460    0.22266116E-01
1413      2.12329460    0.22315500E-01
1414      2.12379460    0.22364921E-01
1415      2.12429460    0.22414379E-01
1416      2.12479460    0.22463875E-01
1417      2.12529460    0.22513407E-01
1418      2.12579460    0.22562977E-01
1419      2.12629460    0.22612583E-01
1420      2.12679460    0.22662226E-01
1421      2.12729460    0.22711906E-01
1422      2.12779460    0.22761622E-01
1423      2.12829460    0.22811375E-01
1424      2.12879460    0.22861165E-01
1425      2.12929460    0.22910991E-01
1426      2.12979460    0.22960853E-01
1427      2.13029460    0.23010751E-01
1428      2.13079460    0.23060685E-01
1429      2.13129460    0.23110655E-01
1430      2.13179460    0.23160662E-01
1431      2.13229460    0.23210704E-01
1432      2.13279460    0.23260781E-01
1433      2.13329460    0.23310894E-01
1434      2.13379460    0.23361043E-01
1435      2.13429460    0.23411228E-01
1436      2.13479460    0.23461447E-01
1437      2.13529460    0.23511702E-01
1438      2.13579460    0.23561992E-01
1439      2.13629460    0.23612317E-01
1440      2.13679460    0.23662678E-01
1441      2.13729460    0.23713073E-01
1442      2.13779460    0.23763503E-01
1443      2.13829460    0.23813967E-01
1444      2.13879460    0.23864467E-01
1445      2.13929460    0.23915001E-01
1446      2.13979460    0.23965569E-01
1447      2.14029460    0.24016172E-01
1448      2.14079460    0.24066809E-01
1449      2.14129460    0.24117481E-01
1450      2.14179460    0.24168186E-01
1451      2.14229460    0.24218926E-01
1452      2.14279460    0.24269699E-01
1453      2.14329460    0.24320507E-01
1454      2.14379460    0.24371348E-01
1455      2.14429460    0.24422223E-01
1456      2.14479460    0.24473131E-01
1457      2.14529460    0.24524074E-01
1458      2.14579460    0.24575049E-01
1459      2.14629460    0.24626058E-01
1460      2.14679460    0.24677100E-01
1461      2.14729460    0.24728176E-01
1462      2.14779460    0.24779284E-01
1463      2.14829460    0.24830426E-01
1464      2.14879460    0.24881600E-01
1465      2.14929460    0.24932808E-01
1466      2.14979460    0.24984048E-01
1467      2.15029460    0.25035321E-01
1468      2.15079460    0.25086626E-01
1469      2.15129460    0.25137964E-01
1470      2.15179460    0.25189335E-01
1471      2.15229460    0.25240737E-01
1472      2.15279460    0.25292172E-01
1473      2.15329460    0.25343640E-01
1474      2.15379460    0.25395139E-01
1475      2.15429460    0.25446670E-01
1476      2.15479460    0.25498234E-01
1477      2.15529460    0.25549829E-01
1478      2.15579460    0.25601456E-01
1479      2.15629460    0.25653115E-01
1480      2.15679460    0.25704805E-01
1481      2.15729460    0.25756527E-01
1482      2.15779460    0.25808280E-01
1483      2.15829460    0.25860065E-01
1484      2.15879460    0.25911880E-01
1485      2.15929460    0.25963728E-01
1486      2.15979460    0.26015606E-01
1487      2.16029460    0.26067515E-01
1488      2.16079460    0.26119455E-01
1489      2.16129460    0.26171426E-01
1490      2.16179460    0.26223428E-01
1491      2.16229460    0.26275461E-01
1492      2.16279460    0.26327524E-01
1493      2.16329460    0.26379618E-01
1494      2.16379460    0.26431742E-01
1495      2.16429460    0.26483897E-01
1496      2.16479460    0.26536082E-01
1497      2.16529460    0.26588297E-01
1498      2.16579460    0.26640542E-01
1499      2.16629460    0.26692818E-01
1500      2.16679460    0.26745123E-01
1501      2.16729460    0.26797459E-01
1502      2.16779460    0.26849824E-01
1503      2.16829460    0.26902219E-01
1504      2.16879460    0.26954643E-01
1505      2.16929460    0.27007098E-01
1506      2.16979460    0.27059581E-01
1507      2.17029460    0.27112095E-01
1508      2.17079460    0.27164637E-01
1509      2.17129460    0.27217209E-01
1510      2.17179460    0.27269810E-01
1511      2.17229460    0.27322440E-01
1512      2.17279460    0.27375099E-01
1513      2.17329460    0.27427787E-01
1514      2.17379460    0.27480504E-01
1515      2.17429460    0.27533250E-01
1516      2.17479460    0.27586025E-01
1517      2.17529460    0.27638828E-01
1518      2.17579460    0.27691660E-01
1519      2.17629460    0.27744520E-01
1520      2.17679460    0.27797409E-01
1521      2.17729460    0.27850326E-01
1522      2.17779460    0.27903271E-01
1523      2.17829460    0.27956245E-01
1524      2.17879460    0.28009246E-01
1525      2.17929460    0.28062276E-01
1526      2.17979460    0.28115334E-01
1527      2.18029460    0.28168419E-01
1528      2.18079460    0.28221532E-01
1529      2.18129460    0.28274674E-01
1530      2.18179460    0.28327842E-01
1531      2.18229460    0.28381039E-01
1532      2.18279460    0.28434262E-01
1533      2.18329460    0.28487514E-01
1534      2.18379460    0.28540792E-01
1535      2.18429460    0.28594098E-01
1536      2.18479460    0.28647431E-01
1537      2.18529460    0.28700791E-01
1538      2.18579460    0.28754179E-01
1539      2.18629460    0.28807593E-01
1540      2.18679460    0.28861034E-01
1541      2.18729460    0.28914502E-01
1542      2.18779460    0.28967997E-01
1543      2.18829460    0.29021518E-01
1544      2.18879460    0.29075066E-01
1545      2.18929460    0.29128641E-01
1546      2.18979460    0.29182241E-01
1547      2.19029460    0.29235869E-01
1548      2.19079460    0.29289522E-01
1549      2.19129460    0.29343202E-01
1550      2.19179460    0.29396908E-01
1551      2.19229460    0.29450641E-01
1552      2.19279460    0.29504399E-01
1553      2.19329460    0.29558183E-01
1554      2.19379460    0.29611993E-01
1555      2.19429460    0.29665828E-01
1556      2.19479460    0.29719690E-01
1557      2.19529460    0.29773577E-01
1558      2.19579460    0.29827490E-01
1559      2.19629460    0.29881428E-01
1560      2.19679460    0.29935392E-01
1561      2.19729460    0.29989380E-01
1562      2.19779460    0.30043395E-01
1563      2.19829460    0.30097434E-01
1564      2.19879460    0.30151499E-01
1565      2.19929460    0.30205588E-01
1566      2.19979460    0.30259703E-01
1567      2.20029460    0.30313843E-01
1568      2.20079460    0.30368007E-01
1569      2.20129460    0.30422196E-01
1570      2.20179460    0.30476410E-01
1571      2.20229460    0.30530649E-01
1572      2.20279460    0.30584912E-01
1573      2.20329460    0.30639199E-01
1574      2.20379460    0.30693511E-01
1575      2.20429460    0.30747848E-01
1576      2.20479460    0.30802209E-01
1577      2.20529460    0.30856593E-01
1578      2.20579460    0.30911002E-01
1579      2.20629460    0.30965436E-01
1580      2.20679460    0.31019893E-01
1581      2.20729460    0.31074374E-01
1582      2.20779460    0.31128878E-01
1583      2.20829460    0.31183407E-01
1584      2.20879460    0.31237960E-01
1585      2.20929460    0.31292536E-01
1586      2.20979460    0.31347135E-01
1587      2.21029460    0.31401758E-01
1588      2.21079460    0.31456405E-01
1589      2.21129460    0.31511075E-01
1590      2.21179460    0.31565768E-01
1591      2.21229460    0.31620484E-01
1592      2.21279460    0.31675224E-01
1593      2.21329460    0.31729987E-01
1594      2.21379460    0.31784773E-01
1595      2.21429460    0.31839581E-01
1596      2.21479460    0.31894413E-01
1597      2.21529460    0.31949267E-01
1598      2.21579460    0.32004144E-01
1599      2.21629460    0.32059044E-01
1600      2.21679460    0.32113967E-01
1601      2.21729460    0.32168912E-01
1602      2.21779460    0.32223879E-01
1603      2.21829460    0.32278869E-01
1604      2.21879460    0.32333881E-01
1605      2.21929460    0.32388916E-01
1606      2.21979460    0.32443973E-01
1607      2.22029460    0.32499051E-01
1608      2.22079460    0.32554152E-01
1609      2.22129460    0.32609275E-01
1610      2.22179460    0.32664420E-01
1611      2.22229460    0.32719587E-01
1612      2.22279460    0.32774776E-01
1613      2.22329460    0.32829986E-01
1614      2.22379460    0.32885218E-01
1615      2.22429460    0.32940471E-01
1616      2.22479460    0.32995746E-01
1617      2.22529460    0.33051043E-01
1618      2.22579460    0.33106361E-01
1619      2.22629460    0.33161700E-01
1620      2.22679460    0.33217061E-01
1621      2.22729460    0.33272443E-01
1622      2.22779460    0.33327846E-01
1623      2.22829460    0.33383270E-01
1624      2.22879460    0.33438715E-01
1625      2.22929460    0.33494181E-01
1626      2.22979460    0.33549668E-01
1627      2.23029460    0.33605175E-01
1628      2.23079460    0.33660704E-01
1629      2.23129460    0.33716253E-01
1630      2.23179460    0.33771823E-01
1631      2.23229460    0.33827413E-01
1632      2.23279460    0.33883024E-01
1633      2.23329460    0.33938655E-01
1634      2.23379460    0.33994306E-01
1635      2.23429460    0.34049978E-01
1636      2.23479460    0.34105670E-01
1637      2.23529460    0.34161383E-01
1638      2.23579460    0.34217115E-01
1639      2.23629460    0.34272867E-01
1640      2.23679460    0.34328640E-01
1641      2.23729460    0.34384432E-01
1642      2.23779460    0.34440244E-01
1643      2.23829460    0.34496076E-01
1644      2.23879460    0.34551928E-01
1645      2.23929460    0.34607799E-01
1646      2.23979460    0.34663690E-01
1647      2.24029460    0.34719600E-01
1648      2.24079460    0.34775530E-01
1649      2.24129460    0.34831479E-01
1650      2.24179460    0.34887448E-01
1651      2.24229460    0.34943436E-01
1652      2.24279460    0.34999443E-01
1653      2.24329460    0.35055469E-01
1654      2.24379460    0.35111514E-01
1655      2.24429460    0.35167579E-01
1656      2.24479460    0.35223662E-01
1657      2.24529460    0.35279764E-01
1658      2.24579460    0.35335885E-01
1659      2.24629460    0.35392025E-01
1660      2.24679460    0.35448183E-01
1661      2.24729460    0.35504361E-01
1662      2.24779460    0.35560556E-01
1663      2.24829460    0.35616771E-01
1664      2.24879460    0.35673004E-01
1665      2.24929460    0.35729255E-01
1666      2.24979460    0.35785524E-01
1667      2.25029460    0.35841812E-01
1668      2.25079460    0.35898118E-01
1669      2.25129460    0.35954442E-01
1670      2.25179460    0.36010784E-01
1671      2.25229460    0.36067145E-01
1672      2.25279460    0.36123523E-01
1673      2.25329460    0.36179919E-01
1674      2.25379460    0.36236333E-01
1675      2.25429460    0.36292765E-01
1676      2.25479460    0.36349215E-01
1677      2.25529460    0.36405682E-01
1678      2.25579460    0.36462167E-01
1679      2.25629460    0.36518669E-01
1680      2.25679460    0.36575189E-01
1681      2.25729460    0.36631727E-01
1682      2.25779460    0.36688281E-01
1683      2.25829460    0.36744853E-01
1684      2.25879460    0.36801443E-01
1685      2.25929460    0.36858049E-01
1686      2.25979460    0.36914673E-01
1687      2.26029460    0.36971313E-01
1688      2.26079460    0.37027971E-01
1689      2.26129460    0.37084646E-01
1690      2.26179460    0.37141337E-01
1691      2.26229460    0.37198046E-01
1692      2.26279460    0.37254771E-01
1693      2.26329460    0.37311513E-01
1694      2.26379460    0.37368271E-01
1695      2.26429460    0.37425046E-01
1696      2.26479460    0.37481838E-01
1697      2.26529460    0.37538646E-01
1698      2.26579460    0.37595471E-01
1699      2.26629460    0.37652312E-01
1700      2.26679460    0.37709169E-01
1701      2.26729460    0.37766043E-01
1702      2.26779460    0.37822932E-01
1703      2.26829460    0.37879838E-01
1704      2.26879460    0.37936760E-01
1705      2.26929460    0.37993698E-01
1706      2.26979460    0.38050652E-01
1707      2.27029460    0.38107622E-01
1708      2.27079460    0.38164607E-01
1709      2.27129460    0.38221609E-01
1710      2.27179460    0.38278626E-01
1711      2.27229460    0.38335659E-01
1712      2.27279460    0.38392707E-01
1713      2.27329460    0.38449771E-01
1714      2.27379460    0.38506851E-01
1715      2.27429460    0.38563946E-01
1716      2.27479460    0.38621056E-01
1717      2.27529460    0.38678182E-01
1718      2.27579460    0.38735323E-01
1719      2.27629460    0.38792479E-01
1720      2.27679460    0.38849650E-01
1721      2.27729460    0.38906837E-01
1722      2.27779460    0.38964038E-01
1723      2.27829460    0.39021255E-01
1724      2.27879460    0.39078486E-01
1725      2.27929460    0.39135733E-01
1726      2.27979460    0.39192994E-01
1727      2.28029460    0.39250270E-01
1728      2.28079460    0.39307560E-01
1729      2.28129460    0.39364865E-01
1730      2.28179460    0.39422185E-01
1731      2.28229460    0.39479520E-01
1732      2.28279460    0.39536869E-01
1733      2.28329460    0.39594232E-01
1734      2.28379460    0.39651610E-01
1735      2.28429460    0.39709002E-01
1736      2.28479460    0.39766408E-01
1737      2.28529460    0.39823829E-01
1738      2.28579460    0.39881263E-01
1739      2.28629460    0.39938712E-01
1740      2.28679460    0.39996175E-01
1741      2.28729460    0.40053652E-01
1742      2.28779460    0.40111143E-01
1743      2.28829460    0.40168647E-01
1744      2.28879460    0.40226166E-01
1745      2.28929460    0.40283698E-01
1746      2.28979460    0.40341244E-01
1747      2.29029460    0.40398804E-01
1748      2.29079460    0.40456377E-01
1749      2.29129460    0.40513964E-01
1750      2.29179460    0.40571564E-01
1751      2.29229460    0.40629178E-01
1752      2.29279460    0.40686805E-01
1753      2.29329460    0.40744446E-01
1754      2.29379460    0.40802099E-01
1755      2.29429460    0.40859767E-01
1756      2.29479460    0.40917447E-01
1757      2.29529460    0.40975140E-01
1758      2.29579460    0.41032847E-01
1759      2.29629460    0.41090566E-01
1760      2.29679460    0.41148299E-01
1761      2.29729460    0.41206044E-01
1762      2.29779460    0.41263802E-01
1763      2.29829460    0.41321573E-01
1764      2.29879460    0.41379357E-01
1765      2.29929460    0.41437154E-01
1766      2.29979460    0.41494963E-01
1767      2.30029460    0.41552785E-01
1768      2.30079460    0.41610619E-01
1769      2.30129460    0.41668466E-01
1770      2.30179460    0.41726325E-01
1771      2.30229460    0.41784197E-01
1772      2.30279460    0.41842081E-01
1773      2.30329460    0.41899977E-01
1774      2.30379460    0.41957886E-01
1775      2.30429460    0.42015806E-01
1776      2.30479460    0.42073739E-01
1777      2.30529460    0.42131684E-01
1778      2.30579460    0.42189641E-01
1779      2.30629460    0.42247610E-01
1780      2.30679460    0.42305591E-01
1781      2.30729460    0.42363584E-01
1782      2.30779460    0.42421588E-01
1783      2.30829460    0.42479605E-01
1784      2.30879460    0.42537633E-01
1785      2.30929460    0.42595672E-01
1786      2.30979460    0.42653724E-01
1787      2.31029460    0.42711787E-01
1788      2.31079460    0.42769861E-01
1789      2.31129460    0.42827947E-01
1790      2.31179460    0.42886044E-01
1791      2.31229460    0.42944153E-01
1792      2.31279460    0.43002273E-01
1793      2.31329460    0.43060404E-01
1794      2.31379460    0.43118547E-01
1795      2.31429460    0.43176700E-01
1796      2.31479460    0.43234865E-01
1797      2.31529460    0.43293041E-01
1798      2.31579460    0.43351228E-01
1799      2.31629460    0.43409426E-01
1800      2.31679460    0.43467634E-01
1801      2.31729460    0.43525854E-01
1802      2.31779460    0.43584084E-01
1803      2.31829460    0.43642326E-01
1804      2.31879460    0.43700578E-01
1805      2.31929460    0.43758840E-01
1806      2.31979460    0.43817113E-01
1807      2.32029460    0.43875397E-01
1808      2.32079460    0.43933691E-01
1809      2.32129460    0.43991996E-01
1810      2.32179460    0.44050311E-01
1811      2.32229460    0.44108637E-01
1812      2.32279460    0.44166972E-01
1813      2.32329460    0.44225319E-01
1814      2.32379460    0.44283675E-01
1815      2.32429460    0.44342041E-01
1816      2.32479460    0.44400418E-01
1817      2.32529460    0.44458805E-01
1818      2.32579460    0.44517202E-01
1819      2.32629460    0.44575608E-01
1820      2.32679460    0.44634025E-01
1821      2.32729460    0.44692451E-01
1822      2.32779460    0.44750888E-01
1823      2.32829460    0.44809334E-01
1824      2.32879460    0.44867790E-01
1825      2.32929460    0.44926256E-01
1826      2.32979460    0.44984731E-01
1827      2.33029460    0.45043216E-01
1828      2.33079460    0.45101710E-01
1829      2.33129460    0.45160214E-01
1830      2.33179460    0.45218727E-01
1831      2.33229460    0.45277250E-01
1832      2.33279460    0.45335782E-01
1833      2.33329460    0.45394323E-01
1834      2.33379460    0.45452874E-01
1835      2.33429460    0.45511434E-01
1836      2.33479460    0.45570003E-01
1837      2.33529460    0.45628581E-01
1838      2.33579460    0.45687169E-01
1839      2.33629460    0.45745765E-01
1840      2.33679460    0.45804370E-01
1841      2.33729460    0.45862984E-01
1842      2.33779460    0.45921607E-01
1843      2.33829460    0.45980239E-01
1844      2.33879460    0.46038880E-01
1845      2.33929460    0.46097530E-01
1846      2.33979460    0.46156188E-01
1847      2.34029460    0.46214855E-01
1848      2.34079460    0.46273530E-01
1849      2.34129460    0.46332214E-01
1850      2.34179460    0.46390906E-01
1851      2.34229460    0.46449607E-01
1852      2.34279460    0.46508317E-01
1853      2.34329460    0.46567035E-01
1854      2.34379460    0.46625761E-01
1855      2.34429460    0.46684495E-01
1856      2.34479460    0.46743238E-01
1857      2.34529460    0.46801989E-01
1858      2.34579460    0.46860748E-01
1859      2.34629460    0.46919515E-01
1860      2.34679460    0.46978290E-01
1861      2.34729460    0.47037073E-01
1862      2.34779460    0.47095864E-01
1863      2.34829460    0.47154663E-01
1864      2.34879460    0.47213470E-01
1865      2.34929460    0.47272285E-01
1866      2.34979460    0.47331107E-01
1867      2.35029460    0.47389938E-01
1868      2.35079460    0.47448776E-01
1869      2.35129460    0.47507621E-01
1870      2.35179460    0.47566475E-01
1871      2.35229460    0.47625335E-01
1872      2.35279460    0.47684204E-01
1873      2.35329460    0.47743080E-01
1874      2.35379460    0.47801963E-01
1875      2.35429460    0.47860853E-01
1876      2.35479460    0.47919751E-01
1877      2.35529460    0.47978657E-01
1878      2.35579460    0.48037569E-01
1879      2.35629460    0.48096489E-01
1880      2.35679460    0.48155416E-01
1881      2.35729460    0.48214350E-01
1882      2.35779460    0.48273291E-01
1883      2.35829460    0.48332239E-01
1884      2.35879460    0.48391194E-01
1885      2.35929460    0.48450156E-01
1886      2.35979460    0.48509125E-01
1887      2.36029460    0.48568101E-01
1888      2.36079460    0.48627083E-01
1889      2.36129460    0.48686073E-01
1890      2.36179460    0.48745069E-01
1891      2.36229460    0.48804072E-01
1892      2.36279460    0.48863081E-01
1893      2.36329460    0.48922097E-01
1894      2.36379460    0.48981120E-01
1895      2.36429460    0.49040149E-01
1896      2.36479460    0.49099185E-01
1897      2.36529460    0.49158227E-01
1898      2.36579460    0.49217275E-01
1899      2.36629460    0.49276330E-01
1900      2.36679460    0.49335391E-01
1901      2.36729460    0.49394458E-01
1902      2.36779460    0.49453531E-01
1903      2.36829460    0.49512611E-01
1904      2.36879460    0.49571697E-01
1905      2.36929460    0.49630789E-01
1906      2.36979460    0.49689887E-01
1907      2.37029460    0.49748990E-01
1908      2.37079460    0.49808100E-01
1909      2.37129460    0.49867216E-01
1910      2.37179460    0.49926338E-01
1911      2.37229460    0.49985465E-01
1912      2.37279460    0.50044599E-01
1913      2.37329460    0.50103738E-01
1914      2.37379460    0.50162882E-01
1915      2.37429460    0.50222033E-01
1916      2.37479460    0.50281189E-01
1917      2.37529460    0.50340350E-01
1918      2.37579460    0.50399517E-01
1919      2.37629460    0.50458690E-01
1920      2.37679460    0.50517868E-01
1921      2.37729460    0.50577052E-01
1922      2.37779460    0.50636241E-01
1923      2.37829460    0.50695435E-01
1924      2.37879460    0.50754634E-01
1925      2.37929460    0.50813839E-01
1926      2.37979460    0.50873049E-01
1927      2.38029460    0.50932264E-01
1928      2.38079460    0.50991484E-01
1929      2.38129460    0.51050710E-01
1930      2.38179460    0.51109940E-01
1931      2.38229460    0.51169176E-01
1932      2.38279460    0.51228416E-01
1933      2.38329460    0.51287661E-01
1934      2.38379460    0.51346911E-01
1935      2.38429460    0.51406166E-01
1936      2.38479460    0.51465426E-01
1937      2.38529460    0.51524691E-01
1938      2.38579460    0.51583960E-01
1939      2.38629460    0.51643234E-01
1940      2.38679460    0.51702513E-01
1941      2.38729460    0.51761796E-01
1942      2.38779460    0.51821084E-01
1943      2.38829460    0.51880376E-01
1944      2.38879460    0.51939673E-01
1945      2.38929460    0.51998974E-01
1946      2.38979460    0.52058280E-01
1947      2.39029460    0.52117590E-01
1948      2.39079460    0.52176904E-01
1949      2.39129460    0.52236223E-01
1950      2.39179460    0.52295545E-01
1951      2.39229460    0.52354873E-01
1952      2.39279460    0.52414204E-01
1953      2.39329460    0.52473539E-01
1954      2.39379460    0.52532879E-01
1955      2.39429460    0.52592222E-01
1956      2.39479460    0.52651570E-01
1957      2.39529460    0.52710921E-01
1958      2.39579460    0.52770276E-01
1959      2.39629460    0.52829636E-01
1960      2.39679460    0.52888999E-01
1961      2.39729460    0.52948366E-01
1962      2.39779460    0.53007737E-01
1963      2.39829460    0.53067111E-01
1964      2.39879460    0.53126489E-01
1965      2.39929460    0.53185871E-01
1966      2.39979460    0.53245256E-01
1967      2.40029460    0.53304645E-01
1968      2.40079460    0.53364038E-01
1969      2.40129460    0.53423434E-01
1970      2.40179460    0.53482834E-01
1971      2.40229460    0.53542237E-01
1972      2.40279460    0.53601643E-01
1973      2.40329460    0.53661053E-01
1974      2.40379460    0.53720466E-01
1975      2.40429460    0.53779882E-01
1976      2.40479460    0.53839301E-01
1977      2.40529460    0.53898724E-01
1978      2.40579460    0.53958150E-01
1979      2.40629460    0.54017579E-01
1980      2.40679460    0.54077011E-01
1981      2.40729460    0.54136446E-01
1982      2.40779460    0.54195885E-01
1983      2.40829460    0.54255326E-01
1984      2.40879460    0.54314770E-01
1985      2.40929460    0.54374217E-01
1986      2.40979460    0.54433667E-01
1987      2.41029460    0.54493119E-01
1988      2.41079460    0.54552575E-01
1989      2.41129460    0.54612033E-01
1990      2.41179460    0.54671494E-01
1991      2.41229460    0.54730957E-01
